id;long_name;description;oktmo;okato;long_name_eng;type;region;latitude;longitude
33142;Большое Сверчково;Вологодская область;19634428117;19234856001;;д;;59.256668;45.822224
33143;Бродовица;Вологодская область;19634428119;19234860005;;д;;59.30639;45.63028
33144;Бутова Курья;Вологодская область;19634428121;19234844004;;д;;59.60278;45.210278
33145;Верхний Рыстюг;Вологодская область;19634428126;19234828004;;д;;59.599167;45.40389
33148;Дворище;Вологодская область;19634428135;19234860008;;д;;59.331665;45.510555
33149;Дор;Вологодская область;19634428136;19234828006;;д;;59.470276;45.55361
33151;Животово;Вологодская область;19634428141;19234828007;;д;;59.574722;45.464443
33153;Ивантец;Вологодская область;19634428146;19234844009;;д;;59.612778;45.209446
33154;Ирданово;Вологодская область;19634428151;19234828008;;д;;59.549168;45.506943
33155;Калауз;Вологодская область;19634428154;19234860011;;д;;59.285557;45.315
33157;Карныш;Вологодская область;19634428158;19234864011;;д;;59.540554;45.18833
33158;Кленовая;Вологодская область;19634428159;19234864005;;д;;59.620834;44.981667
33159;Кожаево;Вологодская область;19634428161;19234828010;;д;;59.475;45.516945
33160;Козловка;Вологодская область;19634428166;19234828011;;д;;59.43028;45.578335
33161;Коныгино;Вологодская область;19634428171;19234828012;;д;;59.564167;45.43833
33162;Красное Зведение;Вологодская область;19634428173;19234864006;;д;;59.523335;45.1
33163;Криводеево;Вологодская область;19634428176;19234828013;;д;;59.529446;45.49222
33164;Куданга;Вологодская область;19634428177;19234860012;;д;;59.29639;45.279167
33167;Липово;Вологодская область;19634428180;19234860014;;д;;59.36778;45.555
33168;Кузнечиха;Вологодская область;19634428181;19234828014;;д;;59.49222;45.49278
33171;Малое Сверчково;Вологодская область;19634428185;19234856007;;д;;59.254166;45.808613
33172;Малое Фомино;Вологодская область;19634428186;19234828015;;д;;59.564445;45.552223
33173;Мелентьево;Вологодская область;19634428191;19234828016;;д;;59.54;45.433613
33174;Мокрецово;Вологодская область;19634428196;19234828017;;д;;59.56861;45.454723
33176;Нижний Рыстюг;Вологодская область;19634428201;19234828018;;д;;59.588055;45.4775
33177;Пахомово;Вологодская область;19634428202;19234860015;;д;;59.291668;45.591946
33178;Пермас;Вологодская область;19634428203;19234860001;;д;;59.335556;45.605278
33180;Носково;Вологодская область;19634428206;19234828019;;д;;59.6175;45.480556
34747;Крюково;Вологодская область;19648436153;19248828018;;д;;59.863056;39.63111
34751;Кузьминское;Вологодская область;19648436158;19248828019;;д;;59.865833;39.62472
34752;Курьяниха;Вологодская область;19648436160;19248828020;;д;;59.873055;39.670834
34753;Лжево;Вологодская область;19648436161;19248836013;;д;;59.733055;39.58139
34754;Лобаново;Вологодская область;19648436162;19248828021;;д;;59.855278;39.634167
34755;Лужино;Вологодская область;19648436163;19248824011;;д;;59.836666;39.468334
34756;Лукачево;Вологодская область;19648436164;19248824012;;д;;59.753887;39.52722
34757;Лысухино;Вологодская область;19648436165;19248828022;;д;;59.88389;39.699444
34760;Олешково;Вологодская область;19648436168;19248816021;;д;;59.908054;39.445557
34761;Омеликово;Вологодская область;19648436169;19248816022;;д;;59.759724;39.673054
34762;Осилково;Вологодская область;19648436170;19248816023;;д;;59.791668;39.78
34763;Шилово;Вологодская область;19648436171;19248836015;;д;;59.668888;39.675278
34764;Шихово;Вологодская область;19648436173;19248816032;;д;;59.766666;39.64111
34765;Шолохово;Вологодская область;19648436175;19248828035;;д;;59.88972;39.66611
34766;Шпилиха;Вологодская область;19648436176;19248836016;;д;;59.633057;39.765
34767;Бобынино;Вологодская область;19648436181;19248828004;;д;;59.92389;39.580276
34769;Большое Лыскарево;Вологодская область;19648436191;19248824004;;д;;59.788055;39.275555
34770;Бор;Вологодская область;19648436196;19248824005;;д;;59.816666;39.280834
34771;Бурдуково;Вологодская область;19648436201;19248828005;;д;;59.8975;39.675278
34772;Бурмасово;Вологодская область;19648436206;19248816007;;д;;59.779446;39.766666
34774;Грифониха;Вологодская область;19648436216;19248828010;;д;;59.876667;39.62389
34775;Житнихино;Вологодская область;19648436221;19248828012;;д;;59.891388;39.590557
34776;Жуково;Вологодская область;19648436226;19248824009;;д;;59.746944;39.523056
34778;Кленово;Вологодская область;19648436236;19248816015;;д;;59.908054;39.445557
34780;Ковыриха;Вологодская область;19648436246;19248828016;;д;;59.909443;39.622776
34781;Кожевниково;Вологодская область;19648436251;19248824010;;д;;59.908054;39.445557
34783;Малаховское;Вологодская область;19648436261;19248816019;;д;;59.801388;39.829166
34784;Малое Лыскарево;Вологодская область;19648436266;19248824014;;д;;59.791943;39.281666
34785;Маслово;Вологодская область;19648436271;19248824013;;д;;59.863056;39.375
34786;Матвеево;Вологодская область;19648436276;19248828023;;д;;59.855556;39.655556
34788;Нагорное;Вологодская область;19648436286;19248816020;;д;;59.908054;39.445557
34789;Никитинское;Вологодская область;19648436291;19248828024;;д;;59.91;39.584446
